candidate_id,file,function,error_line,candidate_type,severity,evidence_level,evidence_score,matched_protocol_ids,required_actions,has_exception_hints,exception_hints,released_by_wrapper_possible,ownership_transfer_possible,manual_verdict,manual_confidence,manual_confirmed_exception,manual_exception_type,manual_score_adjustment,manual_reason,score_explanation,missing_evidence,final_return_expr
candidate_8acf74dea419,fs/ext4/xattr.c,ext4_xattr_block_set,2128,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,53,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2064, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E1 LLM true_candidate auxiliary signal +20"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_c02cb2b0dbff,fs/ext4/extents.c,ext4_ext_replay_set_iblocks,6032,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_606b145b5f99,fs/ext4/extents.c,ext4_fill_es_cache_info,2224,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_0e08d65b498a,fs/ext4/extents.c,skip_hole,5981,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_1d983c3c2b4b,fs/ext4/extents_status.c,__es_remove_extent,1416,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_52f5a25a2821,fs/ext4/ialloc.c,find_group_orlov,484,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_ba6b3a4b4d78,fs/ext4/inline.c,ext4_get_max_inline_size,115,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_21ae04550b34,fs/ext4/inode.c,ext4_da_write_begin,2880,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_a0aa6f320e0d,fs/ext4/inode.c,ext4_iomap_begin,3365,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_e332637e823f,fs/ext4/inode.c,ext4_write_begin,1147,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_b9c01a2d9806,fs/ext4/mballoc.c,ext4_mb_seq_groups_show,3045,error_swallowed,P1,E0_STATIC_RULE_ONLY,50,[],[],false,[],false,false,,,,,0,,"[""E0 static rule base +10"", ""P1 severity +20"", ""error_swallowed final return 0 +20""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_e4b52f96ed31,fs/ext4/namei.c,ext4_rename,3888,missing_cleanup,P1,E2_API_PROTOCOL_SUPPORTED,45,"[""journal.ext4_journal_start.stop""]","[""ext4_journal_stop""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""journal_handle"", ""resource_expr"": ""handle"", ""line"": 3887, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_whiteout_for_rename(idmap, &old, credits, &handle)"", ""protocol_id"": ""journal.ext4_journal_start.stop""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P1 severity +20"", ""journal or lock protocol violation with exception hints +5""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",retval
candidate_f08b0cbce338,fs/ext4/inode.c,ext4_bread_batch,923,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""bhs"", ""line"": 920, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_buffer_uptodate(bhs[i])"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""bhs"", ""line"": 921, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_read_bh_lock(bhs[i], REQ_META | REQ_PRIO, false)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",0
candidate_b3ea43e4d637,fs/ext4/inode.c,ext4_bread_batch,931,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""]","[""brelse""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""bhs"", ""line"": 920, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_buffer_uptodate(bhs[i])"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""bhs"", ""line"": 921, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_read_bh_lock(bhs[i], REQ_META | REQ_PRIO, false)"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""buffer_head"", ""resource_expr"": ""bhs"", ""line"": 928, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""wait_on_buffer(bhs[i])"", ""protocol_id"": ""buffer_head.sb_bread.bread.ext4_bread.ext4_getblk.brelse""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",err
candidate_9c18442f12b9,fs/ext4/resize.c,alloc_flex_gd,245,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""flex_gd"", ""line"": 244, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kmalloc(sizeof(*flex_gd), GFP_NOFS)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",NULL
candidate_9130b83a9622,fs/ext4/super.c,parse_apply_sb_mount_options,2532,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""s_ctx"", ""line"": 2528, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""fc"", ""line"": 2531, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""parse_options(fc, s_mount_opts)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_8c0309846737,fs/ext4/super.c,parse_apply_sb_mount_options,2532,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""s_ctx"", ""line"": 2528, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""fc"", ""line"": 2531, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""parse_options(fc, s_mount_opts)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_96303685fd03,fs/ext4/super.c,parse_apply_sb_mount_options,2536,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""s_ctx"", ""line"": 2528, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""fc"", ""line"": 2531, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""parse_options(fc, s_mount_opts)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""fc"", ""line"": 2535, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_check_opt_consistency(fc, sb)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_ba97d3133153,fs/ext4/super.c,parse_apply_sb_mount_options,2536,partial_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""s_ctx"", ""line"": 2528, ""reason"": ""resource assigned into a struct field before the error path"", ""confidence"": ""low"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""fc"", ""line"": 2531, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""parse_options(fc, s_mount_opts)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""fc"", ""line"": 2535, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ext4_check_opt_consistency(fc, sb)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_9d3f48edcfbe,fs/ext4/sysfs.c,ext4_init_sysfs,584,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""ext4_feat"", ""line"": 576, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""kzalloc(sizeof(*ext4_feat), GFP_KERNEL)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",ret
candidate_46ca2f55f0ab,fs/ext4/xattr.c,ext4_xattr_block_set,2042,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_fac59a5e761c,fs/ext4/xattr.c,ext4_xattr_block_set,2045,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_d6274cdee815,fs/ext4/xattr.c,ext4_xattr_block_set,2056,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_ff67d20b8705,fs/ext4/xattr.c,ext4_xattr_block_set,2063,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",error
candidate_c7ee83a2e309,fs/ext4/xattr.c,ext4_xattr_block_set,2063,missing_cleanup,P2,E2_API_PROTOCOL_SUPPORTED,33,"[""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""]","[""kfree""]",true,"[{""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2031, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2032, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2033, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""header(s->base)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2034, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}, {""type"": ""ownership_transferred"", ""resource_kind"": ""memory"", ""resource_expr"": ""base"", ""line"": 2035, ""reason"": ""resource appears in a call before the error path"", ""confidence"": ""low"", ""call"": ""ENTRY(header(s->base)+1)"", ""protocol_id"": ""memory.kmalloc.kzalloc.kcalloc.kmem_cache_alloc.kfree""}]",false,true,,,,,0,,"[""E0 static rule base +10"", ""E2 API protocol support with exception hints +10"", ""P2 severity +10"", ""buffer_head or memory protocol violation with exception hints +3""]","[""repair_patch"", ""dynamic_validation"", ""upstream_confirmation""]",unknown
